,ISO_country,country_name,Year,WB_income_region,sample_size,severe_wasting,wasting,overweight,stunting,underweight,notes,author,source,under_5_pop
492,NPL,NEPAL,2011,Low income,2515.0,2.9,11.2,1.5,40.5,29.1,,"Ministry of Health and Population (MOHP) [Nepal], New ERA, and ICF International Inc.","Nepal demographic and health survey 2011. Demographic and Health Surveys. Kathmandu, Nepal: Ministry of Health and Population, New ERA, and ICF International, Calverton, Maryland 2012 (and additional analysis).",3091.573
493,NPL,NEPAL,2014,Low income,,3.2,11.3,2.1,37.4,30.1,(pending reanalysis),Centrel Bureau of Statistics and UNICEF.,Multiple Indicator Cluster Survey 2014: Key Findings.,2854.206
494,NIC,NICARAGUA,1993,Lower middle income,3347.0,0.9,2.4,5.7,29.6,9.6,,,"Nicaragua 1993 living standards measurement survey (LSMS). Washington, D.C.: The World Bank, 1997 (and additional analysis).",691.542
495,NIC,NICARAGUA,1998,Lower middle income,6837.0,1.5,3.3,7.0,30.5,10.3,,Ministerio de Salud.,"Encuesta nicaragüense de demografia y salud 1998. Demographic and Health Surveys.Instituto Nacional de Estadisticas y Censos. Managua, Nicaragua, 1999 (and additional analysis).",676.982
496,NIC,NICARAGUA,2001,Lower middle income,6468.0,0.8,2.3,7.1,25.2,7.8,,"Instituto Nacional de Estadisticas y Censos (INEC), Ministerio de Salud (MINSA), ORC Macro et al.","Encuesta nicaragüense de demografia y salud 2001. Demographic and Health Surveys. Calverton, Maryland, USA: INEC, MINSA, and ORC Macro, 2002 (and additional analysis).",660.345
497,NIC,NICARAGUA,2004,Lower middle income,1494.0,0.0,0.3,5.2,18.8,4.3,,"Ministra de Salud, MINSA  y CDC.","Sistema integrado de vigilancia de interventiones nutricionales (SIVIN): Informe de progreso, Nicaragua 2003-05. Managua, Nicaragua 2008 (and additional analysis).",641.309
498,NIC,NICARAGUA,2006,Lower middle income,6591.0,0.5,1.5,6.2,23.0,5.7,,Instituto Nacional de Información de Desarrollo (INIDE) y los Centros para el Control y Prevención de Enfermedades (CDC).,"Encuesta nicaragüense de demografía y salud ENDESA 2006/07, informe final. Managua, Nicaragua: INIDE y CDC, 2008 (and additional analysis).",632.43
499,NER,NIGER (THE),1985,Low income,1672.0,,25.3,,43.8,45.0,Converted estimates,Ministère de la Santé Publique et des Affaires Sociales.,"Enquête nationale sur la morbidité et la mortalité, rapport No 1. Cellule de Planification. Niamey, République de Niger, 1985 (and additional analysis).",1363.858
500,NER,NIGER (THE),1992,Low income,5079.0,6.7,18.9,2.0,48.3,41.0,,"Kourguéni IA, Garba B, Barrère B.","Enquête démographique et de santé, Niger 1992. Demographic and Health Surveys. Niamey, Niger, 1993 (and additional analysis).",1698.534
501,NER,NIGER (THE),1998,Low income,4204.0,6.5,19.8,1.1,50.7,46.9,Age-adjusted;,"Attama S, Seroussi M, Kourguéni AI, Koché H, Barrère B.","Enquête démographique et de santé, Niger 1998. Demographic and Health Surveys. Calverton, Maryland, U.S.A.: Care International/Niger et Macro International Inc., 1998 (and additional analysis).",2138.412
502,NER,NIGER (THE),2000,Low income,4757.0,6.2,16.2,1.6,54.2,43.6,,,"Enquête à indicateurs multiples de la fin de la décennie (MICS2): draft. Niamey: République du Niger and UNICEF, 2001 (and additional analysis).",2309.127
503,NER,NIGER (THE),2006,Low income,4451.0,4.3,12.4,3.5,54.8,39.9,,Institut National de la Statistique (INS) et Macro International Inc.,"Enquête démographique et de santé et à indicateurs multiples du Niger 2006. Demographic and Health Surveys adn MICS-3. Calverton, Maryland, USA : INS et Macro International Inc., 2007 (and additional adnalysis).",2920.375
504,NER,NIGER (THE),2012,Low income,5835.0,6.9,18.7,3.0,43.0,37.9,,Institut National de la Statistique (INS) et ICF International.,"Enquête démographique et de santé et indicateurs multiples du Niger 2012. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: INS et ICF International, 2013 (and additional analysis).",3686.758
505,NGA,NIGERIA,1990,Lower middle income,6401.0,4.5,11.8,3.2,50.5,35.1,,,"Nigerian demographic and health survey 1990. Demographic and Health Surveys. Federal Office of Statistics, Lagos, Nigeria, 1992 (and additional analysis).",16808.704
506,NGA,NIGERIA,1993,Lower middle income,2664.0,,20.6,5.5,43.8,35.1,Converted estimates,Federal Ministry of Health and Sociel Services.,"National micronutrient survey, 1993. Ibadan, Nigeria, 1996 (and additional analysis).",17840.081
507,NGA,NIGERIA,2003,Lower middle income,5407.0,4.8,11.2,6.2,43.0,27.2,,National Population Commission [Nigeria] and ORC Macro.,"Nigeria demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: National Population Commission and ORC Macro, 2004 (and additional analysis).",23035.998
508,NGA,NIGERIA,2007,Lower middle income,16133.0,6.7,13.4,13.3,42.8,25.7, High exclusion rate,National Bureau of Statistics (NBS).,"Nigeria multiple indicator cluster survey 2007: Final report (MICS). Abuja, Nigeria: NBS, 2007 (and additional analysis).",25767.815
509,NGA,NIGERIA,2008,Lower middle income,23702.0,7.7,14.4,10.5,41.0,26.7,,National Population Commission (NPC) [Nigeria] and ICF Macro.,"Nigeria demographic and health survey 2008. Demographic and Health Surveys. Abuja, Nigeria: National Population Commission and ICF Macro, 2009 (and additional analysis).",26394.052
510,NGA,NIGERIA,2011,Lower middle income,24359.0,3.1,10.2,3.0,36.0,24.4,,National Bureau of Statistics.,"Nigeria multiple indicator cluster survey 2011 (MICS): Monitoring the situation of children and women. Abuja, Nigeria, 2011 (and additional analysis).",28411.279
511,NGA,NIGERIA,2013,Lower middle income,28792.0,9.1,18.1,4.9,36.4,31.0,,National Population Commission (NPC) [Nigeria] and ICF International.,"Nigeria demographic and health survey 2013. Demographic and Health Surveys. Abuja, Nigeria, and Rockville, Maryland, USA: NPC and ICF International, 2014 (and additional analysis).",29816.179
512,NGA,NIGERIA,2014,Lower middle income,19945.0,2.0,7.9,1.8,32.9,19.8,,National Bureau of Statistics and UNICEF.,"Summary findings of national nutrition and health survey, 9th feb to 5th May 2014, Nigeria: SMART methods (and additional analysis).",30482.819
513,OMN,OMAN,1991,High income: nonOECD,764.0,,7.8,8.4,24.2,18.6,Age-adjusted; converted estimates,Musaiger OA.,"Ministry of Health. National Nutrition Survey of the Sultanate of Oman. UNICEF Muscat, Oman, 1993 (and additional analysis).",323.129
514,OMN,OMAN,1994,High income: nonOECD,639.0,0.8,7.2,1.0,21.1,10.4,Age-adjusted,Ministry of Health.,"National study on the prevalence of vitamin A deficiency (VAD) among children 6 months to 7 years. Muscat, Sultanate of Oman, 1995 (and additional analysis).",315.648
515,OMN,OMAN,1999,High income: nonOECD,14076.0,1.1,7.3,1.6,12.9,11.3,,"Alasfoor D, Mohammed AJ.",Implications of the use of the new WHO growth charts on the interpretation of malnutrition and obesity in infants and young children in Oman. Eastern Mediterranean Health Journal 2009;15:890-8 (and additional analysis).,284.12
516,OMN,OMAN,2009,High income: nonOECD,8105.0,0.8,7.1,1.7,9.8,8.6,,"Alasfoor D, Al Sayed M, AlShamakhi S, Al Ghammari I.","Second national PEM survey 2009. Ministry of Health. Muscat, Oman, 2011.",279.995
517,PAK,PAKISTAN,1986,Lower middle income,6707.0,,24.0,7.8,62.5,44.4,Converted estimates,Government of Pakistan.,"National nutrition survey 1985-87 report. National Institute of Health, Nutrition Division. Islamabad, Pakistan, 1988 (and additional analysis).",16226.522
518,PAK,PAKISTAN,1991,Lower middle income,4588.0,4.8,12.5,5.4,54.5,39.0,,,"Pakistan demographic and health survey 1990/91. Demographic and Health Surveys. National Institute of Population Studies. Islamabad, Pakistan, 1992 (and additional analysis).",18940.253
519,PAK,PAKISTAN,1992,Lower middle income,3240.0,5.0,17.2,1.6,42.7,35.3,,Nuruddin R and Azam I.,"National health survey of Pakistan (NHSP, 1990-94): Health profile of the people of Pakistan. Islamabad, Pakistan, 1998 (and additional analysis).",19218.045
520,PAK,PAKISTAN,1995,Lower middle income,7368.0,,,,,34.2,Converted estimate,Ministry of Health.,"Multiple indicator cluster survey of Pakistan, 1995. MICS surveys. Government of Pakistan. Islamabad, Pakistan, 1996 (and additional analysis).",19508.932
521,PAK,PAKISTAN,2001,Lower middle income,10027.0,5.9,14.2,4.8,41.5,31.3,,"Pakistan Institute of Development Economics, Micro-nutrient Laboratories Aga Khan University and Medical Centre Karachi.","National nutrition survey 2001-2002. Islamabad, Pakistan: Planning Commission, Government of Pakistan and UNICEF, 2004 (and additional analysis).",20213.315
522,PAK,PAKISTAN,2011,Lower middle income,29525.0,5.7,14.8,6.4,43.0,30.9,,"Aga Khan University (Pakistan), Pakistan Medical Research Council (PMRC), Nutrition Wing, Cabinet Division, Government of Pakistan and UNICEF.","National nutrition survey Pakistan, 2011. Islamabad, Pakistan: Aga Khan University, PMRC, Government of Pakistan and UNICEF, 2012 (and additional analysis).",23198.371
523,PAK,PAKISTAN,2012,Lower middle income,3815.0,3.3,10.5,4.8,45.0,31.6,,National Institute of Population Studies (NIPS) [Pakistan] and ICF International.,"Pakistan demographic and health survey 2012-13. Demographic and Health Surveys. Islamabad, Pakistan, and Calverton, Maryland, USA: NIPS and ICF International, 2013 (and additional analysis).",23740.714
524,PAN,PANAMA,1997,Upper middle income,2289.0,0.4,1.4,6.2,21.5,6.3,,Ministerio de Planificacion y Politica Economica.,"Encuesta de niveles de vida. 1997 Panama living standards survey (LSMS). Ciudad de Panama, Republica de Panama, 1998 (and additional analysis).",326.559
525,PAN,PANAMA,2003,Upper middle income,2692.0,,,,22.2,5.1,,"Republica de Panama, Ministerio de Economia y Finanzas Direccion de Politicas Sociales.","Situacion nutricional, patron de consumo y acceso a alimentos de la poblacion panameña: Segunda encuesta de niveles de vida - 2003. Panama City, Republica de Panama, 2006.",345.412
526,PAN,PANAMA,2008,Upper middle income,2515.0,0.3,1.2,,19.1,3.9,,"Ministerio de Salud, Fondo de las Naciones Unidas para la Infancia y Contraloria General de la Republica.","Estado nutricional de niños menores de cinco años: Encuesta de niveles de vida, 2008. Panama City, Republica de Panama, 2009.",348.33
527,PNG,PAPUA NEW GUINEA,1983,Lower middle income,27510.0,1.2,5.5,3.1,46.0,22.8, Adjusted NR to NA; 85% of total population,"Smith T, Keig G, Marks J, Grau R.","Summary results by environmental zone from the 1982/83 National Nutrition Survey of Papua New Guinea. Papua New Guinea Institute of Medical Research. Goroka, Papua New Guinea, 1992 (and additional analysis).",575.168
528,PNG,PAPUA NEW GUINEA,2005,Lower middle income,924.0,0.8,4.4,3.4,43.9,18.1,,"Department of Health of Papua New Guinea, UNICEF Papua New Guinea, University of Papua New Guinea, US Centers of Disease Control and Prevention.","Papua New Guinea national micronutrient survey 2005: Final report. Port Moresby, Papua New Guinea, 2009 (and additional analysis).",902.145
529,PNG,PAPUA NEW GUINEA,2010,Lower middle income,942157.0,6.5,14.3,13.8,49.5,27.9,,National Statistical Office.,"2009-2010 Papua New Guinea household income and expenditure survey: Summary tables. Port Moresby: National Statistical Office, 2013 (and additional analysis).",960.108
530,PRY,PARAGUAY,1990,Upper middle income,3457.0,0.2,0.6,6.3,18.3,2.8,,"Carron JM, Loaiza E, Ochoa LH.","Encuesta nacional de demografia y salud 1990. Demographic and Health Surveys. Asuncion, Paraguay, 1991 (and additional analysis).",653.505
531,PRY,PARAGUAY,2005,Upper middle income,483612.0,,1.1,7.1,17.5,3.4,,Sanabria MC.,"Informe final de consultoria: Analisis de la situacion de salud infantil y antropometria en menores de 5 años. Paraguay EPH 2005. Asuncion, Paraguay: PNUD Paraguay, 2006.",669.036
532,PRY,PARAGUAY,2012,Upper middle income,558648.0,0.4,2.6,11.7,10.9,2.6,,,"Análisis de la situación nutricional de los niños menores de cinco años en Paraguay a partir de la encuesta de ingresos y gastos y de condiciones de vida 2011-2012. Asunción, Paraguay, 2014 (and additional analysis).",683.886
533,PER,PERU,1991,Upper middle income,7205.0,0.6,1.9,9.3,37.3,8.8,,"Padilla A, Ochoa LH, Marckwardt AM.","Encuesta demografica y de salud familiar 1991/1992. Demographic and Health Surveys. Lima, Peru, 1992 (and additional analysis).",3060.358
534,PER,PERU,1996,Upper middle income,13829.0,0.7,1.6,9.9,31.6,5.7,,,"Peru demographic and health survey 1996. Demographic and Health Surveys.  Instituto Nacional de Estadistica e Informacion. Lima, Peru, 1997 (and additional analysis).",3063.753
535,PER,PERU,2000,Upper middle income,10712.0,0.4,1.1,11.8,31.3,5.2,,Reyes J and Ochoa LH.,"Encuesta demografica y de salud familiar 2000. Demographic and Health Surveys. Lima, Peru and Calverton, Maryland, USA: Instituto Nacional de Estadistica e Informacion y ORC Macro, 2001 (and additional analysis).",3009.387
536,PER,PERU,2005,Upper middle income,1893.0,0.1,1.0,9.1,29.8,5.4,,"Instituto Nacional de Estadistica e Informatica (INEI), Agencia de los Estados Unidos para el Desarrollo Internacional (USAID), Measure DHS+/ORC Macro","Peru, encuesta demografica y de salud familiar. Informe principal: ENDES continua 2004-2006.  Demographic and Health Surveys. Lima, Peru: INEI, USAID and ORC Macro, 2007 (and additional analysis).",2960.998
537,PER,PERU,2008,Upper middle income,9746.0,0.2,0.8,9.8,28.2,4.5,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar. Informe principal: ENDES continua 2007-2008.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2009 (and additional analysis).",2952.039
538,PER,PERU,2009,Upper middle income,9140.0,0.2,0.6,10.3,23.9,4.3,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2009.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2010 (and additional analysis).",2946.059
539,PER,PERU,2010,Upper middle income,8711.0,0.1,0.7,8.1,23.3,4.3,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2010.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2011 (and additional analysis).",2950.507
540,PER,PERU,2011,Upper middle income,8862.0,0.1,0.4,8.9,19.6,4.2,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2011. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2012 (and additional analysis).",2957.506
541,PER,PERU,2012,Upper middle income,9188.0,0.1,0.6,7.2,18.4,3.5,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2012. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2013 (and additional analysis).",2972.781
542,PER,PERU,2013,Upper middle income,8654.0,0.1,0.4,,17.5,3.5,(pending reanalysis),Instituto Nacional de Estadística e Informática (INEI).,"Encuesta demografica y de salud familiar - ENDES continua 2013. Demographic and Health Surveys. Lima, Peru: INEI, 2014.",2993.251
543,PHL,PHILIPPINES (THE),1987,Lower middle income,2250.0,,5.7,,44.7,29.3,Converted estimates,Departement of Science and Technology.,"Third National Nutrition Survey Philippines, 1987. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis).",8882.319
544,PHL,PHILIPPINES (THE),1990,Lower middle income,5629.0,,6.9,,43.3,29.9,Converted estimates,National Economics and Statistics Section.,"Regional Updating of Nutritional Status of Filipino Children, 1989-90. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis).",9450.032
545,PHL,PHILIPPINES (THE),1992,Lower middle income,5858.0,,8.8,1.7,40.9,29.8,Converted estimates,Department of Science and Technology.,"The 1992 regional nutrition survey. Food and Nutrition Research Institute. Manila, Philippines; 1994 (and additional analysis).",9771.609
546,PHL,PHILIPPINES (THE),1993,Lower middle income,4229.0,,9.1,,38.9,26.3,Converted estimates,Department of Science and Technology.,"The fourth national nutrition survey: Philippines 1993. Food and Nutrition Institute. Manila, Philippines; 1995 (and additional analysis).",9869.932
547,PHL,PHILIPPINES (THE),1998,Lower middle income,24308.0,,8.0,1.9,38.3,28.3,Converted estimates,Food and Nutrition Research Institute.,"The 5th national nutrition survey. Philippine nutrition: Facts & figures. Taguig, Metro Manila, Philipines: UNICEF, 2001 (and additional analysis).",10434.124
